"Id","SalePrice"
2541,183891.363112388
2542,163452.517793451
2543,134328.92124224
2544,118818.025063613
2545,137653.099600886
2546,141865.42687599
2547,141748.791549843
2548,158437.4678985
2549,150562.574728149
2550,516376.003934509
2551,135872.49641878
2552,120579.738142649
2553,72203.0129841374
2554,101206.403137452
2555,122591.182692389
2556,109071.519788566
2557,114176.15183217
2558,152248.906030276
2559,134964.616139005
2560,138666.249074744
2561,142810.987790626
2562,126707.655823869
2563,149878.68431278
2564,188174.993987376
2565,154266.284710945
2566,172166.91553374
2567,133306.830586848
2568,197539.301772985
2569,202688.858926348
2570,119727.552589258
2571,184777.182197377
2572,176863.886821347
2573,223341.076137756
2574,288687.295648671
2575,133273.037438572
2576,127092.264115494
2577,163037.654821019
2578,91556.0169275094
2579,78531.0346973211
2580,114411.505283207
2581,90538.4321931958
2582,110267.618626536
2583,287926.554672095
2584,164953.35625847
2585,175204.24601544
2586,216470.554869539
2587,205776.16680056
2588,152322.625907724
2589,144658.978728982
2590,222426.96676383
2591,231354.438098038
2592,221705.631361817
2593,243917.378929265
2594,176196.791235431
2595,213910.256176523
2596,324544.611021721
2597,177461.728244115
2598,280056.886422511
2599,307999.132277387
2600,174622.7561841
2601,143586.342646545
2602,85913.0331553469
2603,107128.99556864
2604,95353.6611857327
2605,78422.5394451274
2606,153946.968914203
2607,187406.933126919
2608,207608.19416354
2609,161379.108243123
2610,114497.990964556
2611,124492.513588893
2612,147694.319161886
2613,138411.31571818
2614,133641.992542213
2615,151769.258161134
2616,143236.373940293
2617,171431.407924772
2618,204313.406629482
2619,189175.03588967
2620,179062.937872416
2621,175631.882704378
2622,174724.329356735
2623,246933.127523135
2624,282099.183335416
2625,318709.581253965
2626,166339.39255865
2627,178863.346760399
2628,489854.019321452
2629,546914.861886218
2630,388153.053456656
2631,476170.166579759
2632,459500.370655711
2633,317844.841263101
2634,420156.055851715
2635,155657.960017146
2636,178210.930960172
2637,181233.911285541
2638,267823.343732049
2639,197174.84036728
2640,152662.098023025
2641,96469.0768294196
2642,191611.674266151
2643,100874.842435318
2644,130445.594349972
2645,104688.896211942
2646,99052.4005844971
2647,103463.573091399
2648,138564.081761148
2649,148575.830420692
2650,148079.975738398
2651,145206.37146272
2652,435461.880897443
2653,238794.017567646
2654,242290.396692365
2655,388561.816891629
2656,321913.197406136
2657,364197.630285898
2658,289345.500682597
2659,319697.396459975
2660,326219.307326339
2661,353732.940517406
2662,351521.675504503
2663,270753.050241372
2664,273350.154435404
2665,317196.143457629
2666,291910.498889583
2667,169605.540567297
2668,183828.904303631
2669,172185.973358051
2670,290840.344518712
2671,187413.419179689
2672,183024.966938997
2673,208756.365837771
2674,207874.593863379
2675,173348.262201119
2676,185937.560693109
2677,193576.422374981
2678,266781.721221413
2679,263331.969098062
2680,272073.411165693
2681,467817.510387629
2682,345820.875773001
2683,564988.654463942
2684,311294.384065451
2685,339486.258573646
2686,257168.899594831
2687,326846.346858239
2688,222424.291781855
2689,220289.277951629
2690,465621.255592415
2691,180713.231052885
2692,140433.625863583
2693,197587.661423654
2694,143542.876706261
2695,190612.902956576
2696,186635.870675765
2697,179138.356472615
2698,188925.729185132
2699,174084.668415555
2700,158705.770089912
2701,155037.473144699
2702,107771.323117677
2703,143613.840736785
2704,140918.953624512
2705,122019.331989345
2706,116274.236941529
2707,124588.637575233
2708,133072.361126682
2709,111848.283966545
2710,126206.978635052
2711,293475.912513699
2712,397879.112386074
2713,167848.068021028
2714,156082.80859348
2715,166542.797449666
2716,154411.480421283
2717,156395.917164974
2718,229450.807320891
2719,156616.666297588
2720,173184.294118351
2721,138710.422647413
2722,160921.682478189
2723,152502.820878271
2724,133932.018091342
2725,135572.072625457
2726,143337.577890749
2727,189650.354715766
2728,167727.930320488
2729,152972.364176395
2730,142759.299943153
2731,129850.353816451
2732,128972.161203343
2733,159262.51727702
2734,150748.471342367
2735,138015.120703908
2736,144432.002518938
2737,126777.530877259
2738,136997.722985698
2739,164405.186728811
2740,141175.466109377
2741,153631.603224454
2742,150985.833641086
2743,145405.181852264
2744,157727.773060764
2745,145454.959937279
2746,144854.217400928
2747,147063.785387143
2748,117676.985038845
2749,127461.533506102
2750,135926.652743548
2751,135672.774130669
2752,212005.215270885
2753,144798.403835189
2754,217620.933226662
2755,123777.008511472
2756,107016.659403102
2757,65038.2270225486
2758,88376.9710215835
2759,149206.709479618
2760,120137.894854332
2761,145435.327871947
2762,149279.778752979
2763,192628.820355257
2764,153133.199485035
2765,276608.886464436
2766,141406.8363207
2767,86920.9123737132
2768,135212.138450186
2769,135993.446681957
2770,149404.746285686
2771,117589.3354816
2772,119945.703337822
2773,149945.419230023
2774,132064.64163529
2775,122897.94910753
2776,139674.919402132
2777,146293.285641894
2778,118151.403418284
2779,125006.401005128
2780,90855.9869255283
2781,99752.9567129685
2782,98420.5899658423
2783,96449.1787357034
2784,125911.237402499
2785,131628.49592539
2786,83336.6885325351
2787,121221.675469214
2788,76542.0090145477
2789,182944.166761517
2790,90339.8993703299
2791,114106.89984732
2792,56495.6661486913
2793,167883.434428649
2794,100698.752072704
2795,117954.778569532
2796,100045.12225474
2797,192250.029467853
2798,105103.246768382
2799,110970.891931207
2800,72541.2534135637
2801,110878.06328031
2802,138783.034207372
2803,143375.446145947
2804,150037.54378521
2805,103008.569861081
2806,80568.0727178947
2807,159846.423551257
2808,148728.260579256
2809,136922.322279251
2810,133949.454360238
2811,149228.620867393
2812,149768.558977838
2813,143288.140906828
2814,141676.535979238
2815,110467.129710568
2816,223598.484873421
2817,146313.18278196
2818,131010.980599495
2819,167915.235389305
2820,137028.550239958
2821,109000.044016423
2822,188370.637281614
2823,280620.563919134
2824,185152.591062799
2825,151971.179282811
2826,134060.906617368
2827,141603.672244006
2828,218960.223422653
2829,186973.11292231
2830,214674.60461973
2831,178378.570823954
2832,244086.194625021
2833,299247.965159353
2834,212723.017424477
2835,218915.08445616
2836,187939.477258866
2837,155633.380485775
2838,148378.414832093
2839,178680.791154148
2840,200644.230829238
2841,206027.553214159
2842,221155.727060512
2843,140965.505127703
2844,160171.055554048
2845,120249.018582013
2846,207086.821280623
2847,190497.341712209
2848,224744.44453626
2849,205300.765650457
